InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540750,21754,HOME BUILDING BLOCK WORD,2,08/19/2011 00:00,5.95,12772.0,United Kingdom
539684,71053,WHITE METAL LANTERN,3,10/30/2011 00:00,3.39,12656.0,United Kingdom
543926,84406B,CREAM CUPID HEARTS COAT HANGER,8,10/09/2011 00:00,2.75,13071.0,United Kingdom
536652,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,04/30/2011 00:00,4.25,12381.0,United Kingdom
544544,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,05/02/2011 00:00,4.25,13108.0,United Kingdom
541032,22633,HAND WARMER UNION JACK,25,05/19/2011 00:00,1.85,12794.0,United Kingdom
539722,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,09/20/2011 00:00,2.55,12659.0,United Kingdom
543980,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,08/10/2011 00:00,4.25,13073.0,United Kingdom
537732,22138,BAKING SET 9 PIECE RETROSPOT,7,04/01/2011 00:00,4.95,12482.0,United Kingdom
542769,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,09/01/2011 00:00,2.55,12965.0,United Kingdom
540521,22752,SET 7 BABUSHKA NESTING BOXES,4,10/08/2011 00:00,7.65,12760.0,Netherlands
538329,71053,WHITE METAL LANTERN,7,03/21/2011 00:00,3.39,12548.0,United Kingdom
537580,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,11/11/2011 00:00,4.25,12473.0,United Kingdom
536882,22633,HAND WARMER UNION JACK,4,06/29/2011 00:00,1.85,12404.0,United Kingdom
536846,84406B,CREAM CUPID HEARTS COAT HANGER,9,11/16/2011 00:00,2.75,12397.0,United Kingdom
538395,22138,BAKING SET 9 PIECE RETROSPOT,7,06/05/2011 00:00,4.95,12550.0,United Kingdom
541219,22961,JAM MAKING SET PRINTED,7,12/15/2010 00:00,4.25,12813.0,United Kingdom
543964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,08/11/2011 00:00,2.55,13072.0,United Kingdom
543573,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,10/06/2011 00:00,2.55,13038.0,United Kingdom
542662,22633,HAND WARMER UNION JACK,12,04/29/2011 00:00,1.85,12953.0,United Kingdom
544616,22752,SET 7 BABUSHKA NESTING BOXES,2,02/07/2011 00:00,7.65,13109.0,United Kingdom
538406,84406B,CREAM CUPID HEARTS COAT HANGER,8,04/21/2011 00:00,2.75,12550.0,United Kingdom
541419,22752,SET 7 BABUSHKA NESTING BOXES,8,09/09/2011 00:00,7.65,12830.0,France
541345,71053,WHITE METAL LANTERN,10,07/22/2011 00:00,3.39,12827.0,United Kingdom
545198,21754,HOME BUILDING BLOCK WORD,8,04/29/2011 00:00,5.95,13142.0,France
539480,22961,JAM MAKING SET PRINTED,12,11/04/2011 00:00,4.25,12632.0,United Kingdom
536982,22961,JAM MAKING SET PRINTED,9,07/03/2011 00:00,4.25,12416.0,United Kingdom
539849,71053,WHITE METAL LANTERN,13,11/22/2011 00:00,3.39,12682.0,United Kingdom
542405,21754,HOME BUILDING BLOCK WORD,4,06/23/2011 00:00,5.95,12930.0,United Kingdom
543758,22633,HAND WARMER UNION JACK,6,06/12/2011 00:00,1.85,13067.0,United Kingdom
544197,22633,HAND WARMER UNION JACK,16,02/12/2011 00:00,1.85,13086.0,United Kingdom
543830,22961,JAM MAKING SET PRINTED,14,05/24/2011 00:00,4.25,13068.0,Germany
543334,22752,SET 7 BABUSHKA NESTING BOXES,8,02/27/2011 00:00,7.65,13008.0,United Kingdom
536872,22752,SET 7 BABUSHKA NESTING BOXES,1,08/12/2011 00:00,7.65,12402.0,Spain
537065,71053,WHITE METAL LANTERN,1,07/06/2011 00:00,3.39,12423.0,United Kingdom
543049,84406B,CREAM CUPID HEARTS COAT HANGER,13,05/10/2011 00:00,2.75,12988.0,Spain
536674,21754,HOME BUILDING BLOCK WORD,7,07/09/2011 00:00,5.95,12382.0,United Kingdom
537073,22138,BAKING SET 9 PIECE RETROSPOT,3,10/11/2011 00:00,4.95,12426.0,United Kingdom
543253,21754,HOME BUILDING BLOCK WORD,20,06/15/2011 00:00,5.95,12995.0,United Kingdom
536695,22633,HAND WARMER UNION JACK,7,09/12/2011 00:00,1.85,12383.0,United Kingdom
537971,71053,WHITE METAL LANTERN,19,06/22/2011 00:00,3.39,12509.0,United Kingdom
538073,21730,GLASS STAR FROSTED T-LIGHT HOLDER,23,03/07/2011 00:00,4.25,12520.0,United Kingdom
539130,22633,HAND WARMER UNION JACK,26,08/01/2011 00:00,1.85,12614.0,United Kingdom
542605,21754,HOME BUILDING BLOCK WORD,11,03/22/2011 00:00,5.95,12940.0,Spain
543443,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,05/27/2011 00:00,2.55,13026.0,United Kingdom
539599,22961,JAM MAKING SET PRINTED,5,05/30/2011 00:00,4.25,12647.0,United Kingdom
541883,22633,HAND WARMER UNION JACK,11,03/28/2011 00:00,1.85,12880.0,United Kingdom
537577,22961,JAM MAKING SET PRINTED,5,04/18/2011 00:00,4.25,12472.0,United Kingdom
541458,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,02/26/2011 00:00,4.25,12833.0,France
536660,84406B,CREAM CUPID HEARTS COAT HANGER,11,08/19/2011 00:00,2.75,12381.0,United Kingdom
538201,22752,SET 7 BABUSHKA NESTING BOXES,7,10/29/2011 00:00,7.65,12533.0,France
537642,21754,HOME BUILDING BLOCK WORD,3,09/26/2011 00:00,5.95,12480.0,Germany
541738,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,09/25/2011 00:00,4.25,12864.0,United Kingdom
544207,22752,SET 7 BABUSHKA NESTING BOXES,13,04/11/2011 00:00,7.65,13086.0,United Kingdom
542255,71053,WHITE METAL LANTERN,25,10/01/2011 00:00,3.39,12907.0,United Kingdom
538269,84029E,RED WOOLLY HOTTIE WHITE HEART,3,06/09/2011 00:00,3.75,12540.0,United Kingdom
544852,22633,HAND WARMER UNION JACK,4,09/05/2011 00:00,1.85,13118.0,United Kingdom
536922,22138,BAKING SET 9 PIECE RETROSPOT,8,10/31/2011 00:00,4.95,12412.0,France
538853,21754,HOME BUILDING BLOCK WORD,15,12/04/2011 00:00,5.95,12588.0,United Kingdom
543012,22138,BAKING SET 9 PIECE RETROSPOT,2,06/16/2011 00:00,4.95,12981.0,Portugal
544725,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/30/2011 00:00,2.55,13112.0,United Kingdom
541732,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28,03/08/2011 00:00,2.55,12864.0,United Kingdom
542310,21754,HOME BUILDING BLOCK WORD,11,11/01/2011 00:00,5.95,12914.0,United Kingdom
540242,22961,JAM MAKING SET PRINTED,8,04/10/2011 00:00,4.25,12740.0,Netherlands
539352,22633,HAND WARMER UNION JACK,12,04/02/2011 00:00,1.85,12627.0,United Kingdom
536636,84406B,CREAM CUPID HEARTS COAT HANGER,9,08/05/2011 00:00,2.75,12380.0,United Kingdom
539457,22752,SET 7 BABUSHKA NESTING BOXES,26,05/10/2011 00:00,7.65,12632.0,United Kingdom
545194,71053,WHITE METAL LANTERN,13,09/27/2011 00:00,3.39,13142.0,France
542564,22752,SET 7 BABUSHKA NESTING BOXES,13,04/21/2011 00:00,7.65,12940.0,Spain
542694,22752,SET 7 BABUSHKA NESTING BOXES,3,08/06/2011 00:00,7.65,12957.0,United Kingdom
544121,22138,BAKING SET 9 PIECE RETROSPOT,16,09/09/2011 00:00,4.95,13082.0,United Kingdom
539210,84029E,RED WOOLLY HOTTIE WHITE HEART,4,10/27/2011 00:00,3.75,12616.0,United Kingdom
539828,22633,HAND WARMER UNION JACK,25,10/21/2011 00:00,1.85,12680.0,United Kingdom
540329,22961,JAM MAKING SET PRINTED,5,08/11/2011 00:00,4.25,12744.0,United Kingdom
541326,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,03/15/2011 00:00,2.55,12825.0,United Kingdom
544501,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,08/22/2011 00:00,2.55,13105.0,United Kingdom
545042,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,10/07/2011 00:00,4.25,13139.0,United Kingdom
543985,22752,SET 7 BABUSHKA NESTING BOXES,15,02/04/2011 00:00,7.65,13073.0,United Kingdom
536878,71053,WHITE METAL LANTERN,13,03/19/2011 00:00,3.39,12404.0,United Kingdom
539156,22138,BAKING SET 9 PIECE RETROSPOT,9,04/11/2011 00:00,4.95,12615.0,United Kingdom
542114,71053,WHITE METAL LANTERN,7,04/23/2011 00:00,3.39,12900.0,United Kingdom
536713,22961,JAM MAKING SET PRINTED,12,10/04/2011 00:00,4.25,12384.0,Portugal
540255,22752,SET 7 BABUSHKA NESTING BOXES,13,04/25/2011 00:00,7.65,12740.0,Netherlands
536448,84029E,RED WOOLLY HOTTIE WHITE HEART,4,10/14/2011 00:00,3.75,12356.0,United Kingdom
541341,22961,JAM MAKING SET PRINTED,9,05/16/2011 00:00,4.25,12827.0,United Kingdom
537723,71053,WHITE METAL LANTERN,5,08/21/2011 00:00,3.39,12481.0,United Kingdom
540680,84029E,RED WOOLLY HOTTIE WHITE HEART,13,08/06/2011 00:00,3.75,12768.0,United Kingdom
542619,71053,WHITE METAL LANTERN,2,12/08/2010 00:00,3.39,12943.0,United Kingdom
538182,84406B,CREAM CUPID HEARTS COAT HANGER,12,04/11/2011 00:00,2.75,12533.0,France
539533,22752,SET 7 BABUSHKA NESTING BOXES,15,08/06/2011 00:00,7.65,12635.0,Germany
540095,84029E,RED WOOLLY HOTTIE WHITE HEART,4,12/23/2010 00:00,3.75,12718.0,United Kingdom
540944,22752,SET 7 BABUSHKA NESTING BOXES,7,09/05/2011 00:00,7.65,12782.0,Netherlands
541948,21730,GLASS STAR FROSTED T-LIGHT HOLDER,23,05/26/2011 00:00,4.25,12883.0,United Kingdom
544950,21754,HOME BUILDING BLOCK WORD,12,08/12/2011 00:00,5.95,13120.0,France
545204,22961,JAM MAKING SET PRINTED,11,09/15/2011 00:00,4.25,13142.0,France
542077,84029E,RED WOOLLY HOTTIE WHITE HEART,26,05/21/2011 00:00,3.75,12898.0,United Kingdom
542178,22633,HAND WARMER UNION JACK,14,11/13/2011 00:00,1.85,12901.0,United Kingdom
543963,84406B,CREAM CUPID HEARTS COAT HANGER,2,11/17/2011 00:00,2.75,13072.0,United Kingdom
541435,22961,JAM MAKING SET PRINTED,12,08/12/2011 00:00,4.25,12830.0,France
541155,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,11/14/2011 00:00,4.25,12801.0,United Kingdom
536460,71053,WHITE METAL LANTERN,5,02/05/2011 00:00,3.39,12360.0,United Kingdom
543740,21754,HOME BUILDING BLOCK WORD,10,02/08/2011 00:00,5.95,13063.0,United Kingdom
544689,84406B,CREAM CUPID HEARTS COAT HANGER,8,10/21/2011 00:00,2.75,13111.0,United Kingdom
537821,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,06/16/2011 00:00,4.25,12495.0,Germany
541673,22138,BAKING SET 9 PIECE RETROSPOT,6,10/25/2011 00:00,4.95,12862.0,United Kingdom
540201,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,04/08/2011 00:00,2.55,12737.0,Portugal
543323,22961,JAM MAKING SET PRINTED,12,11/14/2011 00:00,4.25,13008.0,United Kingdom
536680,21754,HOME BUILDING BLOCK WORD,4,09/06/2011 00:00,5.95,12382.0,United Kingdom
542723,22752,SET 7 BABUSHKA NESTING BOXES,8,10/27/2011 00:00,7.65,12964.0,United Kingdom
539911,21754,HOME BUILDING BLOCK WORD,19,03/15/2011 00:00,5.95,12686.0,United Kingdom
544432,22752,SET 7 BABUSHKA NESTING BOXES,9,10/22/2011 00:00,7.65,13101.0,United Kingdom
537619,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,06/21/2011 00:00,2.55,12476.0,United Kingdom
544337,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,02/24/2011 00:00,2.55,13090.0,United Kingdom
536874,71053,WHITE METAL LANTERN,8,09/17/2011 00:00,3.39,12403.0,United Kingdom
539408,21754,HOME BUILDING BLOCK WORD,17,09/18/2011 00:00,5.95,12629.0,United Kingdom
540679,84406B,CREAM CUPID HEARTS COAT HANGER,14,08/30/2011 00:00,2.75,12768.0,United Kingdom
541147,22138,BAKING SET 9 PIECE RETROSPOT,8,05/30/2011 00:00,4.95,12800.0,United Kingdom
543081,84029E,RED WOOLLY HOTTIE WHITE HEART,22,11/27/2011 00:00,3.75,12988.0,Spain
543097,22633,HAND WARMER UNION JACK,2,10/08/2011 00:00,1.85,12989.0,Portugal
543793,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,11/07/2011 00:00,2.55,13068.0,Germany
542953,22138,BAKING SET 9 PIECE RETROSPOT,2,11/11/2011 00:00,4.95,12980.0,United Kingdom
539859,22961,JAM MAKING SET PRINTED,2,10/17/2011 00:00,4.25,12682.0,United Kingdom
543124,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,03/05/2011 00:00,2.55,12992.0,United Kingdom
536457,22961,JAM MAKING SET PRINTED,7,01/02/2011 00:00,4.25,12358.0,United Kingdom
545007,22138,BAKING SET 9 PIECE RETROSPOT,7,07/06/2011 00:00,4.95,13133.0,United Kingdom
540590,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,09/23/2011 00:00,4.25,12766.0,United Kingdom
541342,71053,WHITE METAL LANTERN,2,07/21/2011 00:00,3.39,12827.0,United Kingdom
538782,22961,JAM MAKING SET PRINTED,9,03/30/2011 00:00,4.25,12584.0,United Kingdom
540751,22633,HAND WARMER UNION JACK,21,04/04/2011 00:00,1.85,12772.0,United Kingdom
538673,84406B,CREAM CUPID HEARTS COAT HANGER,7,04/25/2011 00:00,2.75,12572.0,United Kingdom
538919,71053,WHITE METAL LANTERN,16,11/25/2011 00:00,3.39,12599.0,United Kingdom
538966,22752,SET 7 BABUSHKA NESTING BOXES,6,02/17/2011 00:00,7.65,12600.0,Netherlands
543717,71053,WHITE METAL LANTERN,7,05/11/2011 00:00,3.39,13063.0,United Kingdom
542235,71053,WHITE METAL LANTERN,8,08/12/2011 00:00,3.39,12906.0,United Kingdom
539032,84029E,RED WOOLLY HOTTIE WHITE HEART,7,07/16/2011 00:00,3.75,12606.0,United Kingdom
538332,22752,SET 7 BABUSHKA NESTING BOXES,8,02/16/2011 00:00,7.65,12549.0,United Kingdom
543520,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,03/22/2011 00:00,4.25,13028.0,United Kingdom
540362,22961,JAM MAKING SET PRINTED,23,06/27/2011 00:00,4.25,12749.0,United Kingdom
536813,22138,BAKING SET 9 PIECE RETROSPOT,6,05/31/2011 00:00,4.95,12397.0,United Kingdom
543445,84406B,CREAM CUPID HEARTS COAT HANGER,10,08/20/2011 00:00,2.75,13026.0,United Kingdom
536470,71053,WHITE METAL LANTERN,15,06/13/2011 00:00,3.39,12361.0,United Kingdom
542333,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,04/30/2011 00:00,4.25,12918.0,United Kingdom
538607,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,08/02/2011 00:00,2.55,12572.0,United Kingdom
541785,22752,SET 7 BABUSHKA NESTING BOXES,27,08/05/2011 00:00,7.65,12868.0,United Kingdom
543916,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,06/23/2011 00:00,2.55,13071.0,United Kingdom
542648,84029E,RED WOOLLY HOTTIE WHITE HEART,1,01/09/2011 00:00,3.75,12951.0,United Kingdom
537805,22752,SET 7 BABUSHKA NESTING BOXES,6,02/23/2011 00:00,7.65,12495.0,Germany
542357,71053,WHITE METAL LANTERN,9,09/28/2011 00:00,3.39,12926.0,United Kingdom
545229,84029E,RED WOOLLY HOTTIE WHITE HEART,6,10/18/2011 00:00,3.75,13143.0,United Kingdom
542530,22138,BAKING SET 9 PIECE RETROSPOT,14,11/01/2011 00:00,4.95,12935.0,United Kingdom
541855,22633,HAND WARMER UNION JACK,15,07/17/2011 00:00,1.85,12880.0,United Kingdom
544056,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/08/2011 00:00,2.55,13078.0,United Kingdom
543588,22633,HAND WARMER UNION JACK,7,09/24/2011 00:00,1.85,13038.0,United Kingdom
541648,22138,BAKING SET 9 PIECE RETROSPOT,11,02/10/2011 00:00,4.95,12860.0,United Kingdom
539526,22752,SET 7 BABUSHKA NESTING BOXES,26,02/04/2011 00:00,7.65,12635.0,Germany
544700,84406B,CREAM CUPID HEARTS COAT HANGER,8,06/07/2011 00:00,2.75,13111.0,United Kingdom
539278,84029E,RED WOOLLY HOTTIE WHITE HEART,7,05/20/2011 00:00,3.75,12620.0,Portugal
537976,84406B,CREAM CUPID HEARTS COAT HANGER,8,10/27/2011 00:00,2.75,12509.0,United Kingdom
537070,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,05/19/2011 00:00,2.55,12425.0,United Kingdom
542421,22138,BAKING SET 9 PIECE RETROSPOT,17,07/01/2011 00:00,4.95,12932.0,United Kingdom
544266,84406B,CREAM CUPID HEARTS COAT HANGER,11,05/25/2011 00:00,2.75,13089.0,United Kingdom
539637,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,11/09/2011 00:00,2.55,12652.0,United Kingdom
538224,22752,SET 7 BABUSHKA NESTING BOXES,2,09/04/2011 00:00,7.65,12537.0,United Kingdom
540395,22138,BAKING SET 9 PIECE RETROSPOT,16,02/12/2011 00:00,4.95,12754.0,United Kingdom
543575,21754,HOME BUILDING BLOCK WORD,2,08/07/2011 00:00,5.95,13038.0,United Kingdom
543203,21754,HOME BUILDING BLOCK WORD,10,04/11/2011 00:00,5.95,12995.0,United Kingdom
539387,22138,BAKING SET 9 PIECE RETROSPOT,5,10/30/2011 00:00,4.95,12628.0,United Kingdom
541985,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,05/14/2011 00:00,2.55,12886.0,United Kingdom
541035,22138,BAKING SET 9 PIECE RETROSPOT,2,10/08/2011 00:00,4.95,12794.0,United Kingdom
537067,22752,SET 7 BABUSHKA NESTING BOXES,2,10/01/2011 00:00,7.65,12424.0,Germany
539151,84029E,RED WOOLLY HOTTIE WHITE HEART,16,07/13/2011 00:00,3.75,12615.0,United Kingdom
538465,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,06/11/2011 00:00,2.55,12552.0,United Kingdom
539100,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,06/02/2011 00:00,4.25,12613.0,United Kingdom
542348,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,02/24/2011 00:00,2.55,12924.0,United Kingdom
544002,22752,SET 7 BABUSHKA NESTING BOXES,8,04/23/2011 00:00,7.65,13073.0,United Kingdom
544113,22633,HAND WARMER UNION JACK,8,10/31/2011 00:00,1.85,13081.0,United Kingdom
541163,71053,WHITE METAL LANTERN,14,09/24/2011 00:00,3.39,12801.0,United Kingdom
543614,84029E,RED WOOLLY HOTTIE WHITE HEART,6,10/15/2011 00:00,3.75,13044.0,United Kingdom
537796,71053,WHITE METAL LANTERN,5,02/28/2011 00:00,3.39,12494.0,United Kingdom
539981,22138,BAKING SET 9 PIECE RETROSPOT,3,01/30/2011 00:00,4.95,12699.0,United Kingdom
536677,21754,HOME BUILDING BLOCK WORD,4,05/16/2011 00:00,5.95,12382.0,United Kingdom
542675,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,10/31/2011 00:00,2.55,12953.0,United Kingdom
541467,22752,SET 7 BABUSHKA NESTING BOXES,8,11/21/2011 00:00,7.65,12833.0,France
544354,22752,SET 7 BABUSHKA NESTING BOXES,8,12/29/2010 00:00,7.65,13095.0,United Kingdom
539955,22138,BAKING SET 9 PIECE RETROSPOT,6,09/30/2011 00:00,4.95,12696.0,United Kingdom
537182,84406B,CREAM CUPID HEARTS COAT HANGER,18,02/18/2011 00:00,2.75,12430.0,United Kingdom
543311,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,03/16/2011 00:00,2.55,13008.0,United Kingdom
539180,22961,JAM MAKING SET PRINTED,15,04/18/2011 00:00,4.25,12615.0,United Kingdom
539688,71053,WHITE METAL LANTERN,10,08/18/2011 00:00,3.39,12656.0,United Kingdom
539061,84406B,CREAM CUPID HEARTS COAT HANGER,8,07/14/2011 00:00,2.75,12609.0,Netherlands
542245,21754,HOME BUILDING BLOCK WORD,12,12/02/2011 00:00,5.95,12907.0,United Kingdom
536370,84029E,RED WOOLLY HOTTIE WHITE HEART,2,10/24/2011 00:00,3.75,12347.0,United Kingdom
536390,21754,HOME BUILDING BLOCK WORD,7,10/29/2011 00:00,5.95,12350.0,United Kingdom
544728,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,11/23/2011 00:00,4.25,13112.0,United Kingdom
541796,21754,HOME BUILDING BLOCK WORD,9,02/24/2011 00:00,5.95,12870.0,United Kingdom
541362,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,11/13/2011 00:00,2.55,12827.0,United Kingdom
541842,22633,HAND WARMER UNION JACK,18,07/21/2011 00:00,1.85,12880.0,United Kingdom
539359,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,11/04/2011 00:00,2.55,12627.0,United Kingdom
539100,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,06/02/2011 00:00,4.25,12613.0,United Kingdom
539829,71053,WHITE METAL LANTERN,15,04/22/2011 00:00,3.39,12680.0,United Kingdom
537715,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,05/02/2011 00:00,4.25,12481.0,United Kingdom
544842,84029E,RED WOOLLY HOTTIE WHITE HEART,15,08/17/2011 00:00,3.75,13116.0,United Kingdom
537379,22752,SET 7 BABUSHKA NESTING BOXES,3,05/30/2011 00:00,7.65,12453.0,United Kingdom
536876,84406B,CREAM CUPID HEARTS COAT HANGER,5,11/29/2011 00:00,2.75,12404.0,United Kingdom
543007,84029E,RED WOOLLY HOTTIE WHITE HEART,2,09/14/2011 00:00,3.75,12980.0,United Kingdom
544450,22961,JAM MAKING SET PRINTED,16,04/14/2011 00:00,4.25,13104.0,United Kingdom
544680,71053,WHITE METAL LANTERN,2,10/10/2011 00:00,3.39,13111.0,United Kingdom
543399,84029E,RED WOOLLY HOTTIE WHITE HEART,11,12/10/2010 00:00,3.75,13019.0,United Kingdom
544779,21754,HOME BUILDING BLOCK WORD,27,10/26/2011 00:00,5.95,13113.0,United Kingdom
542638,21754,HOME BUILDING BLOCK WORD,11,03/13/2011 00:00,5.95,12946.0,United Kingdom
539955,21754,HOME BUILDING BLOCK WORD,8,09/30/2011 00:00,5.95,12696.0,United Kingdom
538294,22633,HAND WARMER UNION JACK,2,07/07/2011 00:00,1.85,12542.0,United Kingdom
544345,21754,HOME BUILDING BLOCK WORD,9,05/08/2011 00:00,5.95,13092.0,United Kingdom
544350,22633,HAND WARMER UNION JACK,3,01/13/2011 00:00,1.85,13094.0,United Kingdom
542148,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,09/05/2011 00:00,4.25,12900.0,United Kingdom
536927,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/07/2010 00:00,2.55,12413.0,United Kingdom
543299,84029E,RED WOOLLY HOTTIE WHITE HEART,4,08/07/2011 00:00,3.75,13004.0,United Kingdom
541175,21754,HOME BUILDING BLOCK WORD,8,04/30/2011 00:00,5.95,12805.0,United Kingdom
540206,21754,HOME BUILDING BLOCK WORD,11,09/17/2011 00:00,5.95,12737.0,Portugal
544781,22633,HAND WARMER UNION JACK,14,03/15/2011 00:00,1.85,13113.0,United Kingdom
541548,71053,WHITE METAL LANTERN,7,10/28/2011 00:00,3.39,12850.0,United Kingdom
540897,71053,WHITE METAL LANTERN,8,04/13/2011 00:00,3.39,12780.0,United Kingdom
543981,22752,SET 7 BABUSHKA NESTING BOXES,16,02/14/2011 00:00,7.65,13073.0,United Kingdom
542375,21754,HOME BUILDING BLOCK WORD,20,05/16/2011 00:00,5.95,12928.0,United Kingdom
543417,22752,SET 7 BABUSHKA NESTING BOXES,29,03/10/2011 00:00,7.65,13024.0,United Kingdom
537215,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/05/2011 00:00,2.55,12431.0,United Kingdom
540931,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/08/2011 00:00,2.55,12782.0,Netherlands
543694,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,05/19/2011 00:00,4.25,13061.0,Portugal
540175,22138,BAKING SET 9 PIECE RETROSPOT,23,10/28/2011 00:00,4.95,12734.0,United Kingdom
543015,84406B,CREAM CUPID HEARTS COAT HANGER,4,04/14/2011 00:00,2.75,12981.0,Portugal
537271,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,09/26/2011 00:00,2.55,12436.0,United Kingdom
544779,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,10/26/2011 00:00,2.55,13113.0,United Kingdom
538539,84406B,CREAM CUPID HEARTS COAT HANGER,14,06/21/2011 00:00,2.75,12562.0,Spain
541300,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,06/29/2011 00:00,2.55,12819.0,United Kingdom
542794,22752,SET 7 BABUSHKA NESTING BOXES,4,03/03/2011 00:00,7.65,12965.0,United Kingdom
544435,22752,SET 7 BABUSHKA NESTING BOXES,13,08/06/2011 00:00,7.65,13101.0,United Kingdom
541516,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,02/15/2011 00:00,2.55,12841.0,United Kingdom
542896,84406B,CREAM CUPID HEARTS COAT HANGER,18,06/16/2011 00:00,2.75,12978.0,Spain
545036,22138,BAKING SET 9 PIECE RETROSPOT,6,04/26/2011 00:00,4.95,13138.0,Portugal
542160,22138,BAKING SET 9 PIECE RETROSPOT,21,06/04/2011 00:00,4.95,12900.0,United Kingdom
539672,22138,BAKING SET 9 PIECE RETROSPOT,5,10/04/2011 00:00,4.95,12655.0,United Kingdom
539540,71053,WHITE METAL LANTERN,22,02/24/2011 00:00,3.39,12637.0,United Kingdom
539985,22752,SET 7 BABUSHKA NESTING BOXES,1,06/27/2011 00:00,7.65,12700.0,United Kingdom
540905,22961,JAM MAKING SET PRINTED,19,06/18/2011 00:00,4.25,12781.0,United Kingdom
538466,22138,BAKING SET 9 PIECE RETROSPOT,9,11/16/2011 00:00,4.95,12553.0,United Kingdom
538423,22752,SET 7 BABUSHKA NESTING BOXES,2,07/07/2011 00:00,7.65,12551.0,United Kingdom
536676,84029E,RED WOOLLY HOTTIE WHITE HEART,12,06/04/2011 00:00,3.75,12382.0,United Kingdom
538570,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,09/27/2011 00:00,2.55,12563.0,United Kingdom
542298,21754,HOME BUILDING BLOCK WORD,20,07/01/2011 00:00,5.95,12913.0,United Kingdom
545081,84406B,CREAM CUPID HEARTS COAT HANGER,21,10/07/2011 00:00,2.75,13140.0,United Kingdom
543696,22961,JAM MAKING SET PRINTED,5,07/24/2011 00:00,4.25,13061.0,Portugal
540141,22633,HAND WARMER UNION JACK,5,04/10/2011 00:00,1.85,12721.0,United Kingdom
544367,21754,HOME BUILDING BLOCK WORD,15,02/28/2011 00:00,5.95,13098.0,Germany
544358,21754,HOME BUILDING BLOCK WORD,1,09/18/2011 00:00,5.95,13097.0,United Kingdom
538923,21754,HOME BUILDING BLOCK WORD,19,11/24/2011 00:00,5.95,12599.0,United Kingdom
542675,22752,SET 7 BABUSHKA NESTING BOXES,9,10/31/2011 00:00,7.65,12953.0,United Kingdom
542775,71053,WHITE METAL LANTERN,5,02/13/2011 00:00,3.39,12965.0,United Kingdom
